orchestrate maxn=40 fold=true cores=80 unit_mult=8 merge_mult=1 ram=1073741824 counter=u128 kernel=kink max_diag_k=0 run_dir=runs/ns_a40/dalby rev=38956525
event=kink_round H=6 col=0 round=stage0 frontier_in=1 map_wall_s=0.002 map_cpu_s=0.000 merge_wall_s=0.029 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.00
event=kink_round H=17 col=0 round=stage1 frontier_in=2 map_wall_s=0.003 map_cpu_s=0.000 merge_wall_s=0.029 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.03
event=kink_round H=12 col=0 round=stage1 frontier_in=2 map_wall_s=0.002 map_cpu_s=0.000 merge_wall_s=0.029 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.03
event=kink_round H=19 col=0 round=stage1 frontier_in=2 map_wall_s=0.003 map_cpu_s=0.000 merge_wall_s=0.029 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.03
event=kink_round H=15 col=0 round=stage1 frontier_in=2 map_wall_s=0.001 map_cpu_s=0.000 merge_wall_s=0.003 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.00
event=kink_round H=9 col=0 round=stage1 frontier_in=2 map_wall_s=0.007 map_cpu_s=0.001 merge_wall_s=0.003 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=0.15 merge_eff_cores=0.00
event=kink_round H=11 col=0 round=stage1 frontier_in=2 map_wall_s=0.005 map_cpu_s=0.001 merge_wall_s=0.032 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.22 merge_eff_cores=0.03
event=kink_round H=5 col=0 round=stage1 frontier_in=2 map_wall_s=0.031 map_cpu_s=0.000 merge_wall_s=0.003 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.29
event=kink_round H=7 col=0 round=stage1 frontier_in=2 map_wall_s=0.005 map_cpu_s=0.001 merge_wall_s=0.004 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=0.19 merge_eff_cores=0.00
event=kink_round H=13 col=0 round=stage1 frontier_in=2 map_wall_s=0.029 map_cpu_s=0.001 merge_wall_s=0.004 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.03 merge_eff_cores=0.25
event=kink_round H=4 col=0 round=stage2 frontier_in=4 map_wall_s=0.003 map_cpu_s=0.000 merge_wall_s=0.004 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.00
event=kink_round H=12 col=0 round=stage2 frontier_in=4 map_wall_s=0.001 map_cpu_s=0.000 merge_wall_s=0.003 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.40
event=kink_round H=16 col=0 round=stage2 frontier_in=4 map_wall_s=0.003 map_cpu_s=0.000 merge_wall_s=0.003 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.33
event=kink_round H=18 col=0 round=stage2 frontier_in=4 map_wall_s=0.003 map_cpu_s=0.000 merge_wall_s=0.003 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.00
event=kink_round H=10 col=0 round=stage1 frontier_in=2 map_wall_s=0.006 map_cpu_s=0.001 merge_wall_s=0.005 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=0.17 merge_eff_cores=0.00
event=kink_round H=19 col=0 round=stage2 frontier_in=4 map_wall_s=0.002 map_cpu_s=0.000 merge_wall_s=0.002 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.40
event=kink_round H=3 col=0 round=stage1 frontier_in=2 map_wall_s=0.034 map_cpu_s=0.001 merge_wall_s=0.003 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.03 merge_eff_cores=0.37
event=kink_round H=13 col=0 round=stage2 frontier_in=4 map_wall_s=0.001 map_cpu_s=0.000 merge_wall_s=0.001 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.00
event=kink_round H=15 col=0 round=stage2 frontier_in=4 map_wall_s=0.001 map_cpu_s=0.001 merge_wall_s=0.002 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=0.84 merge_eff_cores=0.00
event=kink_round H=5 col=0 round=stage2 frontier_in=4 map_wall_s=0.001 map_cpu_s=0.001 merge_wall_s=0.001 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=0.88 merge_eff_cores=0.00
event=kink_round H=14 col=0 round=stage2 frontier_in=4 map_wall_s=0.003 map_cpu_s=0.000 merge_wall_s=0.005 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.20
event=kink_round H=7 col=0 round=stage2 frontier_in=4 map_wall_s=0.002 map_cpu_s=0.000 merge_wall_s=0.001 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.00
event=kink_round H=16 col=0 round=stage3 frontier_in=8 map_wall_s=0.002 map_cpu_s=0.000 merge_wall_s=0.001 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.00
event=kink_round H=11 col=0 round=stage2 frontier_in=4 map_wall_s=0.001 map_cpu_s=0.000 merge_wall_s=0.002 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.45
event=kink_round H=10 col=0 round=stage2 frontier_in=4 map_wall_s=0.001 map_cpu_s=0.000 merge_wall_s=0.001 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.91
event=kink_round H=17 col=0 round=stage2 frontier_in=4 map_wall_s=0.003 map_cpu_s=0.000 merge_wall_s=0.004 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.23
event=kink_round H=9 col=0 round=stage2 frontier_in=4 map_wall_s=0.001 map_cpu_s=0.000 merge_wall_s=0.003 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.32
event=kink_round H=14 col=0 round=stage3 frontier_in=8 map_wall_s=0.001 map_cpu_s=0.000 merge_wall_s=0.001 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.00
event=kink_round H=8 col=0 round=stage2 frontier_in=4 map_wall_s=0.004 map_cpu_s=0.000 merge_wall_s=0.005 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.21
event=kink_round H=6 col=0 round=stage1 frontier_in=2 map_wall_s=0.003 map_cpu_s=0.000 merge_wall_s=0.005 merge_cpu_s=0.001 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.20
event=kink_round H=7 col=0 round=stage3 frontier_in=8 map_wall_s=0.001 map_cpu_s=0.000 merge_wall_s=0.002 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=0.00 merge_eff_cores=0.00
event=kink_round H=10 col=0 round=stage3 frontier_in=8 map_wall_s=0.001 map_cpu_s=0.001 merge_wall_s=0.001 merge_cpu_s=0.000 map_units=1 merge_ranges=1 map_eff_cores=1.14 merge_eff_cores=0.00
