# H=7 states=322 residuals=103 budget_B=238.7 working_r=88 d_2=30 sweep_pmax=2853 nsmall=414 nbig=3 build=0.8s shard=0/1
2 58   (0.2s)
1759 88   (0.3s)
1777 88   (0.3s)
1783 88   (0.3s)
1787 88   (0.3s)
1789 88   (0.3s)
1801 88   (0.3s)
1811 88   (0.3s)
1823 88   (0.3s)
1831 88   (0.3s)
1847 88   (0.3s)
1861 88   (0.3s)
1867 88   (0.3s)
1871 88   (0.3s)
1873 88   (0.3s)
1877 88   (0.3s)
1879 88   (0.3s)
1889 88   (0.3s)
1901 88   (0.3s)
1907 88   (0.3s)
1913 88   (0.3s)
1931 88   (0.3s)
1933 88   (0.3s)
1949 88   (0.3s)
1951 88   (0.3s)
1973 88   (0.3s)
1979 88   (0.3s)
1987 88   (0.3s)
1993 88   (0.3s)
1997 88   (0.3s)
1999 88   (0.3s)
2003 88   (0.3s)
2011 88   (0.3s)
2017 88   (0.3s)
2027 88   (0.3s)
2029 88   (0.3s)
2039 88   (0.3s)
2053 88   (0.3s)
2063 88   (0.3s)
2069 88   (0.3s)
2081 88   (0.3s)
2083 88   (0.3s)
2087 88   (0.3s)
2089 88   (0.3s)
2099 88   (0.3s)
2111 88   (0.3s)
2113 88   (0.3s)
2129 88   (0.3s)
2131 88   (0.3s)
2137 88   (0.3s)
2141 88   (0.3s)
2143 88   (0.3s)
2153 88   (0.3s)
2161 88   (0.3s)
2179 88   (0.3s)
2203 88   (0.3s)
2207 88   (0.3s)
2213 88   (0.3s)
2221 88   (0.3s)
2237 88   (0.3s)
2239 88   (0.3s)
2243 88   (0.3s)
2251 88   (0.3s)
2267 88   (0.3s)
2269 88   (0.3s)
2273 88   (0.3s)
2281 88   (0.3s)
2287 88   (0.3s)
2293 88   (0.3s)
2297 88   (0.3s)
2309 88   (0.3s)
2311 88   (0.3s)
2333 88   (0.3s)
2339 88   (0.3s)
2341 88   (0.3s)
2347 88   (0.3s)
2351 88   (0.3s)
2357 88   (0.3s)
2371 88   (0.3s)
2377 88   (0.3s)
2381 88   (0.3s)
2383 88   (0.3s)
2389 88   (0.3s)
2393 88   (0.3s)
2399 88   (0.3s)
2411 88   (0.3s)
2417 88   (0.3s)
2423 88   (0.3s)
2437 88   (0.3s)
2441 88   (0.3s)
2447 88   (0.3s)
2459 88   (0.3s)
2467 88   (0.3s)
2473 88   (0.3s)
2477 88   (0.3s)
2503 88   (0.3s)
2521 88   (0.3s)
2531 88   (0.3s)
2539 88   (0.3s)
2543 88   (0.3s)
2549 88   (0.3s)
2551 88   (0.3s)
2557 88   (0.3s)
2579 88   (0.3s)
2591 88   (0.3s)
2593 88   (0.3s)
2609 88   (0.3s)
2617 88   (0.3s)
2621 88   (0.3s)
2633 88   (0.3s)
2647 88   (0.3s)
2657 88   (0.3s)
2659 88   (0.3s)
2663 88   (0.3s)
2671 88   (0.3s)
2677 88   (0.3s)
2683 88   (0.3s)
2687 88   (0.3s)
2689 88   (0.3s)
2693 88   (0.3s)
2699 88   (0.3s)
2707 88   (0.3s)
2711 88   (0.3s)
2713 88   (0.3s)
2719 88   (0.3s)
2729 88   (0.3s)
2731 88   (0.3s)
2741 88   (0.3s)
2749 88   (0.3s)
2753 88   (0.3s)
2767 88   (0.3s)
2777 88   (0.3s)
2789 88   (0.3s)
2791 88   (0.3s)
2797 88   (0.3s)
2801 88   (0.3s)
2803 88   (0.3s)
2819 88   (0.3s)
2833 88   (0.3s)
2837 88   (0.3s)
2843 88   (0.3s)
2851 88   (0.3s)
2147483647 88   (0.3s)
2147483629 88   (0.3s)
2147483587 88   (0.3s)
